independent_var,dependent_var,test_type,f_statistic,p_value,significant,group_stats,assumptions,post_hoc_info,sample_size
prenatales_resto_embarazo,zscore_desarrollo_motricidad_fina,ANOVA,1.2410790170359731,0.26541857968100047,False,"{'No': {'n': 122, 'mean': np.float64(-0.1481532786885246), 'std': np.float64(0.7435918388742584), 'risk_classification': {'normal': 107, 'riesgo': 15, 'pct_normal': 87.70491803278688, 'pct_riesgo': 12.295081967213115}}, 'Sí': {'n': 1603, 'mean': np.float64(-0.07188540237055521), 'std': np.float64(0.7278254824701067), 'risk_classification': {'normal': 1470, 'riesgo': 133, 'pct_normal': 91.70305676855895, 'pct_riesgo': 8.296943231441048}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
prenatales_resto_embarazo,zscore_desarrollo_resolucion_problemas,ANOVA,3.5581629132389634,0.059421321357126154,False,"{'No': {'n': 122, 'mean': np.float64(-0.18001229508196723), 'std': np.float64(0.6096896545015827), 'risk_classification': {'normal': 111, 'riesgo': 11, 'pct_normal': 90.98360655737704, 'pct_riesgo': 9.01639344262295}}, 'Sí': {'n': 1603, 'mean': np.float64(-0.059331378665003126), 'std': np.float64(0.6863039477494011), 'risk_classification': {'normal': 1486, 'riesgo': 117, 'pct_normal': 92.7011852776045, 'pct_riesgo': 7.298814722395508}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
prenatales_resto_embarazo,zscore_desarrollo_socio_individual,ANOVA,0.9226695355729371,0.3369097882944234,False,"{'No': {'n': 122, 'mean': np.float64(-0.026792622950819665), 'std': np.float64(0.6646232684411477), 'risk_classification': {'normal': 113, 'riesgo': 9, 'pct_normal': 92.62295081967213, 'pct_riesgo': 7.377049180327869}}, 'Sí': {'n': 1603, 'mean': np.float64(0.03810723643169059), 'std': np.float64(0.72337303712986), 'risk_classification': {'normal': 1487, 'riesgo': 116, 'pct_normal': 92.76356830941984, 'pct_riesgo': 7.2364316905801624}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
servicio_asistencia_parto,zscore_desarrollo_comunicacion,ANOVA,1.6513519015401543,0.15880544321967094,False,"{'CAIMI': {'n': 5, 'mean': np.float64(0.31276), 'std': np.float64(0.5071419209649307), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Comadrona': {'n': 37, 'mean': np.float64(0.29673783783783786), 'std': np.float64(0.6548298338548011), 'risk_classification': {'normal': 35, 'riesgo': 2, 'pct_normal': 94.5945945945946, 'pct_riesgo': 5.405405405405405}}, 'Hospital privado': {'n': 408, 'mean': np.float64(0.14964926470588236), 'std': np.float64(0.7016724387502115), 'risk_classification': {'normal': 386, 'riesgo': 22, 'pct_normal': 94.6078431372549, 'pct_riesgo': 5.392156862745098}}, 'Hospital público': {'n': 1116, 'mean': np.float64(0.084163082437276), 'std': np.float64(0.6881088336714465), 'risk_classification': {'normal': 1048, 'riesgo': 68, 'pct_normal': 93.9068100358423, 'pct_riesgo': 6.093189964157706}}, 'Seguro social': {'n': 159, 'mean': np.float64(0.15103522012578618), 'std': np.float64(0.6886688218730729), 'risk_classification': {'normal': 154, 'riesgo': 5, 'pct_normal': 96.85534591194968, 'pct_riesgo': 3.1446540880503147}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
servicio_asistencia_parto,zscore_desarrollo_motricidad_gruesa,ANOVA,1.3156376854393046,0.26187525601780354,False,"{'CAIMI': {'n': 5, 'mean': np.float64(-0.4777799999999999), 'std': np.float64(1.0426989316192858), 'risk_classification': {'normal': 4, 'riesgo': 1, 'pct_normal': 80.0, 'pct_riesgo': 20.0}}, 'Comadrona': {'n': 37, 'mean': np.float64(0.007086486486486486), 'std': np.float64(0.6591421163410319), 'risk_classification': {'normal': 35, 'riesgo': 2, 'pct_normal': 94.5945945945946, 'pct_riesgo': 5.405405405405405}}, 'Hospital privado': {'n': 408, 'mean': np.float64(-0.2528571078431372), 'std': np.float64(0.8309675450238808), 'risk_classification': {'normal': 338, 'riesgo': 70, 'pct_normal': 82.84313725490196, 'pct_riesgo': 17.15686274509804}}, 'Hospital público': {'n': 1116, 'mean': np.float64(-0.2756715949820788), 'std': np.float64(0.8305879178198452), 'risk_classification': {'normal': 933, 'riesgo': 183, 'pct_normal': 83.60215053763442, 'pct_riesgo': 16.397849462365592}}, 'Seguro social': {'n': 159, 'mean': np.float64(-0.32217735849056606), 'std': np.float64(0.8740410480414136), 'risk_classification': {'normal': 127, 'riesgo': 32, 'pct_normal': 79.87421383647799, 'pct_riesgo': 20.125786163522015}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
servicio_asistencia_parto,zscore_desarrollo_motricidad_fina,ANOVA,0.6910808460864465,0.5981131755748097,False,"{'CAIMI': {'n': 5, 'mean': np.float64(-0.10341999999999998), 'std': np.float64(0.9541909567796165), 'risk_classification': {'normal': 4, 'riesgo': 1, 'pct_normal': 80.0, 'pct_riesgo': 20.0}}, 'Comadrona': {'n': 37, 'mean': np.float64(-0.13792972972972972), 'std': np.float64(0.800903152303304), 'risk_classification': {'normal': 32, 'riesgo': 5, 'pct_normal': 86.48648648648648, 'pct_riesgo': 13.513513513513514}}, 'Hospital privado': {'n': 408, 'mean': np.float64(-0.026767892156862746), 'std': np.float64(0.7072017437493567), 'risk_classification': {'normal': 382, 'riesgo': 26, 'pct_normal': 93.62745098039215, 'pct_riesgo': 6.372549019607843}}, 'Hospital público': {'n': 1116, 'mean': np.float64(-0.08978521505376345), 'std': np.float64(0.7304200712533367), 'risk_classification': {'normal': 1011, 'riesgo': 105, 'pct_normal': 90.59139784946237, 'pct_riesgo': 9.408602150537634}}, 'Seguro social': {'n': 159, 'mean': np.float64(-0.1041817610062893), 'std': np.float64(0.7529054496975175), 'risk_classification': {'normal': 148, 'riesgo': 11, 'pct_normal': 93.08176100628931, 'pct_riesgo': 6.918238993710692}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
servicio_asistencia_parto,zscore_desarrollo_resolucion_problemas,ANOVA,0.731423963117553,0.5704692902611579,False,"{'CAIMI': {'n': 5, 'mean': np.float64(-0.48200000000000004), 'std': np.float64(1.0127576437628105), 'risk_classification': {'normal': 4, 'riesgo': 1, 'pct_normal': 80.0, 'pct_riesgo': 20.0}}, 'Comadrona': {'n': 37, 'mean': np.float64(0.01954324324324322), 'std': np.float64(0.6533697462389121), 'risk_classification': {'normal': 34, 'riesgo': 3, 'pct_normal': 91.8918918918919, 'pct_riesgo': 8.108108108108109}}, 'Hospital privado': {'n': 408, 'mean': np.float64(-0.04888480392156862), 'std': np.float64(0.7063134131576079), 'risk_classification': {'normal': 375, 'riesgo': 33, 'pct_normal': 91.91176470588235, 'pct_riesgo': 8.088235294117647}}, 'Hospital público': {'n': 1116, 'mean': np.float64(-0.07374292114695341), 'std': np.float64(0.6561790533653185), 'risk_classification': {'normal': 1040, 'riesgo': 76, 'pct_normal': 93.1899641577061, 'pct_riesgo': 6.810035842293908}}, 'Seguro social': {'n': 159, 'mean': np.float64(-0.08264591194968553), 'std': np.float64(0.7844650135192223), 'risk_classification': {'normal': 144, 'riesgo': 15, 'pct_normal': 90.56603773584906, 'pct_riesgo': 9.433962264150944}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
servicio_asistencia_parto,zscore_desarrollo_socio_individual,Welch's ANOVA,2.408017443318852,0.07243569252255869,False,"{'CAIMI': {'n': 5, 'mean': np.float64(0.07142), 'std': np.float64(0.4453235587749653), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Comadrona': {'n': 37, 'mean': np.float64(0.3215162162162162), 'std': np.float64(0.5823779373842659), 'risk_classification': {'normal': 36, 'riesgo': 1, 'pct_normal': 97.2972972972973, 'pct_riesgo': 2.7027027027027026}}, 'Hospital privado': {'n': 408, 'mean': np.float64(0.018991911764705865), 'std': np.float64(0.7644912975230482), 'risk_classification': {'normal': 368, 'riesgo': 40, 'pct_normal': 90.19607843137256, 'pct_riesgo': 9.803921568627452}}, 'Hospital público': {'n': 1116, 'mean': np.float64(0.036955824372759856), 'std': np.float64(0.7130570442983124), 'risk_classification': {'normal': 1043, 'riesgo': 73, 'pct_normal': 93.45878136200717, 'pct_riesgo': 6.5412186379928325}}, 'Seguro social': {'n': 159, 'mean': np.float64(-0.0215559748427673), 'std': np.float64(0.6691650152763304), 'risk_classification': {'normal': 148, 'riesgo': 11, 'pct_normal': 93.08176100628931, 'pct_riesgo': 6.918238993710692}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
tipo_parto,zscore_desarrollo_comunicacion,Welch's ANOVA,2.255921828674318,0.10557879847881949,False,"{'Cesárea de emergencia': {'n': 316, 'mean': np.float64(0.17540791139240502), 'std': np.float64(0.7544115820161222), 'risk_classification': {'normal': 295, 'riesgo': 21, 'pct_normal': 93.35443037974683, 'pct_riesgo': 6.645569620253164}}, 'Cesárea electiva': {'n': 392, 'mean': np.float64(0.1330339285714286), 'std': np.float64(0.715358003015009), 'risk_classification': {'normal': 366, 'riesgo': 26, 'pct_normal': 93.36734693877551, 'pct_riesgo': 6.63265306122449}}, 'Parto eutócico': {'n': 1017, 'mean': np.float64(0.08255889872173057), 'std': np.float64(0.6589675371082899), 'risk_classification': {'normal': 967, 'riesgo': 50, 'pct_normal': 95.08357915437561, 'pct_riesgo': 4.916420845624385}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
tipo_parto,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,0.04462523347049555,0.9563587528217423,False,"{'Cesárea de emergencia': {'n': 316, 'mean': np.float64(-0.2821471518987342), 'std': np.float64(0.946176960507408), 'risk_classification': {'normal': 251, 'riesgo': 65, 'pct_normal': 79.43037974683544, 'pct_riesgo': 20.569620253164558}}, 'Cesárea electiva': {'n': 392, 'mean': np.float64(-0.26183392857142856), 'std': np.float64(0.8732486081926257), 'risk_classification': {'normal': 327, 'riesgo': 65, 'pct_normal': 83.41836734693877, 'pct_riesgo': 16.581632653061224}}, 'Parto eutócico': {'n': 1017, 'mean': np.float64(-0.2678177974434612), 'std': np.float64(0.7776044625419936), 'risk_classification': {'normal': 859, 'riesgo': 158, 'pct_normal': 84.46411012782694, 'pct_riesgo': 15.535889872173058}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
tipo_parto,zscore_desarrollo_motricidad_fina,ANOVA,0.7723850298913132,0.4620700427326764,False,"{'Cesárea de emergencia': {'n': 316, 'mean': np.float64(-0.040566455696202534), 'std': np.float64(0.7143555372955811), 'risk_classification': {'normal': 285, 'riesgo': 31, 'pct_normal': 90.18987341772153, 'pct_riesgo': 9.81012658227848}}, 'Cesárea electiva': {'n': 392, 'mean': np.float64(-0.10900510204081632), 'std': np.float64(0.7283014437485552), 'risk_classification': {'normal': 362, 'riesgo': 30, 'pct_normal': 92.3469387755102, 'pct_riesgo': 7.653061224489796}}, 'Parto eutócico': {'n': 1017, 'mean': np.float64(-0.07645821042281219), 'std': np.float64(0.7339013305923483), 'risk_classification': {'normal': 930, 'riesgo': 87, 'pct_normal': 91.44542772861357, 'pct_riesgo': 8.55457227138643}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
tipo_parto,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,0.189183319371009,0.8276795826663503,False,"{'Cesárea de emergencia': {'n': 316, 'mean': np.float64(-0.051836075949367094), 'std': np.float64(0.7352126975446643), 'risk_classification': {'normal': 288, 'riesgo': 28, 'pct_normal': 91.13924050632912, 'pct_riesgo': 8.860759493670885}}, 'Cesárea electiva': {'n': 392, 'mean': np.float64(-0.058868112244897956), 'std': np.float64(0.7269304824539441), 'risk_classification': {'normal': 364, 'riesgo': 28, 'pct_normal': 92.85714285714286, 'pct_riesgo': 7.142857142857142}}, 'Parto eutócico': {'n': 1017, 'mean': np.float64(-0.07631583087512292), 'std': np.float64(0.6460983612093475), 'risk_classification': {'normal': 945, 'riesgo': 72, 'pct_normal': 92.92035398230088, 'pct_riesgo': 7.079646017699115}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
tipo_parto,zscore_desarrollo_socio_individual,Welch's ANOVA,0.8234008955558104,0.4393789306371759,False,"{'Cesárea de emergencia': {'n': 316, 'mean': np.float64(0.02274493670886076), 'std': np.float64(0.7807484366957471), 'risk_classification': {'normal': 288, 'riesgo': 28, 'pct_normal': 91.13924050632912, 'pct_riesgo': 8.860759493670885}}, 'Cesárea electiva': {'n': 392, 'mean': np.float64(0.07489515306122449), 'std': np.float64(0.7314388107798669), 'risk_classification': {'normal': 368, 'riesgo': 24, 'pct_normal': 93.87755102040816, 'pct_riesgo': 6.122448979591836}}, 'Parto eutócico': {'n': 1017, 'mean': np.float64(0.020915339233038347), 'std': np.float64(0.6945605543947693), 'risk_classification': {'normal': 944, 'riesgo': 73, 'pct_normal': 92.8220255653884, 'pct_riesgo': 7.1779744346116034}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
razon_cesarea_emergencia,zscore_desarrollo_comunicacion,ANOVA,1.816131905165449,0.0413593086912944,True,"{'Anhidramnios': {'n': 80, 'mean': np.float64(0.20973625), 'std': np.float64(0.6609148625237193), 'risk_classification': {'normal': 76, 'riesgo': 4, 'pct_normal': 95.0, 'pct_riesgo': 5.0}}, 'Anhidramnios ': {'n': 10, 'mean': np.float64(0.055909999999999974), 'std': np.float64(1.27529570204979), 'risk_classification': {'normal': 8, 'riesgo': 2, 'pct_normal': 80.0, 'pct_riesgo': 20.0}}, 'Anidramnios': {'n': 37, 'mean': np.float64(0.034570270270270265), 'std': np.float64(0.7014259012361356), 'risk_classification': {'normal': 33, 'riesgo': 4, 'pct_normal': 89.1891891891892, 'pct_riesgo': 10.81081081081081}}, 'Distocia del parto': {'n': 4, 'mean': np.float64(0.70045), 'std': np.float64(0.8091010587889089), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'No tp': {'n': 3, 'mean': np.float64(-0.7714666666666666), 'std': np.float64(1.4788272425585531), 'risk_classification': {'normal': 2, 'riesgo': 1, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Oligohidramnios': {'n': 6, 'mean': np.float64(0.008233333333333322), 'std': np.float64(0.5757318148814313), 'risk_classification': {'normal': 6, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Preclampsia ': {'n': 7, 'mean': np.float64(-0.5404857142857142), 'std': np.float64(0.9453464557655946), 'risk_classification': {'normal': 6, 'riesgo': 1, 'pct_normal': 85.71428571428571, 'pct_riesgo': 14.285714285714285}}, 'Preeclampsia': {'n': 23, 'mean': np.float64(0.26916521739130433), 'std': np.float64(0.6918893116996886), 'risk_classification': {'normal': 21, 'riesgo': 2, 'pct_normal': 91.30434782608695, 'pct_riesgo': 8.695652173913043}}, 'Preeclampsia ': {'n': 4, 'mean': np.float64(0.55945), 'std': np.float64(0.5394475538301508), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Presentacion podalica': {'n': 6, 'mean': np.float64(0.26155), 'std': np.float64(0.7055411447959644), 'risk_classification': {'normal': 6, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Sufrimiento fetal': {'n': 52, 'mean': np.float64(-0.00802884615384616), 'std': np.float64(0.5157486933010881), 'risk_classification': {'normal': 51, 'riesgo': 1, 'pct_normal': 98.07692307692307, 'pct_riesgo': 1.9230769230769231}}, 'Sufrimiento fetal ': {'n': 12, 'mean': np.float64(0.22993333333333332), 'std': np.float64(0.9555593871781294), 'risk_classification': {'normal': 11, 'riesgo': 1, 'pct_normal': 91.66666666666666, 'pct_riesgo': 8.333333333333332}}, 'Sufrimiento fetal agudo': {'n': 6, 'mean': np.float64(0.4819), 'std': np.float64(0.916711350426076), 'risk_classification': {'normal': 6, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Taquicardia fetal': {'n': 3, 'mean': np.float64(0.723), 'std': np.float64(0.3724361287523003), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,316
razon_cesarea_emergencia,zscore_desarrollo_motricidad_gruesa,ANOVA,0.9525678482718603,0.49929605510716435,False,"{'Anhidramnios': {'n': 80, 'mean': np.float64(-0.23459625), 'std': np.float64(0.7614761765505957), 'risk_classification': {'normal': 67, 'riesgo': 13, 'pct_normal': 83.75, 'pct_riesgo': 16.25}}, 'Anhidramnios ': {'n': 10, 'mean': np.float64(-0.41800000000000004), 'std': np.float64(1.4396933400322907), 'risk_classification': {'normal': 8, 'riesgo': 2, 'pct_normal': 80.0, 'pct_riesgo': 20.0}}, 'Anidramnios': {'n': 37, 'mean': np.float64(-0.4670216216216215), 'std': np.float64(0.8181472762471501), 'risk_classification': {'normal': 27, 'riesgo': 10, 'pct_normal': 72.97297297297297, 'pct_riesgo': 27.027027027027028}}, 'Distocia del parto': {'n': 4, 'mean': np.float64(0.17672500000000002), 'std': np.float64(0.8010004634830119), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'No tp': {'n': 3, 'mean': np.float64(-0.6722666666666667), 'std': np.float64(1.52808508052835), 'risk_classification': {'normal': 2, 'riesgo': 1, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Oligohidramnios': {'n': 6, 'mean': np.float64(-0.7657166666666666), 'std': np.float64(0.6236852328431921), 'risk_classification': {'normal': 3, 'riesgo': 3, 'pct_normal': 50.0, 'pct_riesgo': 50.0}}, 'Preclampsia ': {'n': 7, 'mean': np.float64(-0.2395), 'std': np.float64(0.7973444529603668), 'risk_classification': {'normal': 5, 'riesgo': 2, 'pct_normal': 71.42857142857143, 'pct_riesgo': 28.57142857142857}}, 'Preeclampsia': {'n': 23, 'mean': np.float64(-0.1697391304347826), 'std': np.float64(1.0177566992428766), 'risk_classification': {'normal': 20, 'riesgo': 3, 'pct_normal': 86.95652173913044, 'pct_riesgo': 13.043478260869565}}, 'Preeclampsia ': {'n': 4, 'mean': np.float64(0.3246), 'std': np.float64(0.4748721933320586), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 'Presentacion podalica': {'n': 6, 'mean': np.float64(-0.09916666666666664), 'std': np.float64(0.7788658515217282), 'risk_classification': {'normal': 5, 'riesgo': 1, 'pct_normal': 83.33333333333334, 'pct_riesgo': 16.666666666666664}}, 'Sufrimiento fetal': {'n': 52, 'mean': np.float64(-0.4401788461538461), 'std': np.float64(0.7217889079107245), 'risk_classification': {'normal': 38, 'riesgo': 14, 'pct_normal': 73.07692307692307, 'pct_riesgo': 26.923076923076923}}, 'Sufrimiento fetal ': {'n': 12, 'mean': np.float64(-0.63225), 'std': np.float64(1.1778156179979955), 'risk_classification': {'normal': 8, 'riesgo': 4, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Sufrimiento fetal agudo': {'n': 6, 'mean': np.float64(-0.07938333333333335), 'std': np.float64(1.277626025747232), 'risk_classification': {'normal': 4, 'riesgo': 2, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Taquicardia fetal': {'n': 3, 'mean': np.float64(0.053233333333333355), 'std': np.float64(0.6328219523162367), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,316
